Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","8.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","42","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","44","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","2.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","2.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","0.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","0.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","0.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","0.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","0.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","0.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","17.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","17.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","6.44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","6.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","28","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","28","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","2.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","2.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","0.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","0.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","80","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","84","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","3.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","3.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","1.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","1.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1474","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","33","Canada","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1504","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","33","Canada","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","177","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","33","Canada","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","179","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","33","Canada","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","146","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","33","Canada","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","148","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","33","Canada","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","40.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","41.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","14.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","14.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","762","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","40","Chili","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","769","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","40","Chili","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","160","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","40","Chili","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","137","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","40","Chili","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","157","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","40","Chili","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","173","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","40","Chili","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","39.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","35.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","13.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","12.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","20728","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","351","Chine","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","21195","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","351","Chine","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1567","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","351","Chine","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1814","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","351","Chine","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1209","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","351","Chine","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","903","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","351","Chine","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","14.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","14.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","4.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","4.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","25","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","19","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","821","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","773","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","607","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","310","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","39.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","53.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","16.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","20.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","26","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","32","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","34.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","34.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","11.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","12.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","20045","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","20442","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","504","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","795","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","594","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","588","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","13.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","14.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","4.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","4.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","214","Chine, Taiwan Province de","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","654","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","214","Chine, Taiwan Province de","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","731","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","214","Chine, Taiwan Province de","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","217","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","214","Chine, Taiwan Province de","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","215","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","214","Chine, Taiwan Province de","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","214","Chine, Taiwan Province de","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","214","Chine, Taiwan Province de","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","35.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","214","Chine, Taiwan Province de","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","38.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","214","Chine, Taiwan Province de","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","11.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","214","Chine, Taiwan Province de","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","12.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","50","Chypre","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","26","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","50","Chypre","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","27","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","50","Chypre","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","50","Chypre","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","50","Chypre","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","50","Chypre","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","50","Chypre","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","25.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","50","Chypre","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","25.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","50","Chypre","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","9.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","50","Chypre","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","9.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","44","Colombie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1630","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","44","Colombie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1693","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","44","Colombie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","90","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","44","Colombie","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","115","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","44","Colombie","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","44","Colombie","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","44","Colombie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","34.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","44","Colombie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","35.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","44","Colombie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","10.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","44","Colombie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","10.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","45","Comores","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","45","Comores","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","45","Comores","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","45","Comores","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","45","Comores","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","14.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","45","Comores","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","6.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","45","Comores","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","4.89","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","45","Comores","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","2.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","46","Congo","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","46","Congo","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","46","Congo","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","113","Im","Données de la FAO basées sur une méthodologie d'imputation"
